district,year,week_of_outbreak,dengue_cases,malaria_cases,deaths,temp_c,rainfall,humidity,lai,population,pop_density,urban_percent,Latitude,Longitude,mon,season_code,dengue_lag_1,malaria_lag_1,temp_lag_1,rainfall_lag_1,humidity_lag_1,dengue_lag_2,malaria_lag_2,temp_lag_2,rainfall_lag_2,humidity_lag_2,dengue_lag_3,malaria_lag_3,temp_lag_3,rainfall_lag_3,humidity_lag_3,risk_index,dengue_trend,malaria_trend,dengue_risk,malaria_risk,malaria_risk_binary
Ahmednagar,2014,23rd week,40,0.0,0.0,315.9166666,0.0348545065,0.5994469332276279,5.0,4543159.0,266.0,22.4,19.1627725,74.8580243,4,1,72.0,0.0,315.9166666,0.0348545065,0.0348545065,72.0,0.0,319.06,0.003028381786,0.003028381786,72.0,0.0,315.9166666,0.0348545065,0.0348545065,0.167441140287333,61.333333333333336,0.0,High,0,0
Ahmednagar,2014,31st week,20,0.0,0.0,313.56,0.365054979,6.27841589497261,5.0,4543159.0,266.0,22.4,19.1627725,74.8580243,7,2,40.0,0.0,315.9166666,0.0348545065,0.0348545065,72.0,0.0,315.9166666,0.0348545065,0.0348545065,72.0,0.0,319.06,0.003028381786,0.003028381786,-0.006647817388938146,44.0,0.0,High,0,0
Ahmednagar,2014,42nd week,22,0.0,0.0,311.768,0.01178910545,0.20275550616387625,5.0,4543159.0,266.0,22.4,19.1627725,74.8580243,10,3,20.0,0.0,313.56,0.365054979,0.365054979,40.0,0.0,315.9166666,0.0348545065,0.0348545065,72.0,0.0,315.9166666,0.0348545065,0.0348545065,0.01076107837868897,27.333333333333332,0.0,High,0,0
Ahmednagar,2014,47th week,110,0.0,0.0,308.332,0.02581867873,0.4440438077838769,7.0,4543159.0,266.0,22.4,19.1627725,74.8580243,11,3,22.0,0.0,311.768,0.01178910545,0.01178910545,20.0,0.0,313.56,0.365054979,0.365054979,40.0,0.0,315.9166666,0.0348545065,0.0348545065,0.776752492154282,50.666666666666664,0.0,High,0,0
Ahmednagar,2015,19th week,22,0.0,2.0,318.75,0.01545371461,0.2657814658755673,4.0,4543159.0,266.0,22.4,19.1627725,74.8580243,4,1,110.0,0.0,308.332,0.02581867873,0.02581867873,22.0,0.0,311.768,0.01178910545,0.01178910545,20.0,0.0,313.56,0.365054979,0.365054979,0.01076107837868897,51.333333333333336,0.0,High,0,0
Ahmednagar,2016,33rd week,38,0.0,2.0,300.32,1.502518227,25.8411331485575,7.0,4543159.0,266.0,22.4,19.1627725,74.8580243,8,2,22.0,0.0,318.75,0.01545371461,0.01545371461,110.0,0.0,308.332,0.02581867873,0.02581867873,22.0,0.0,311.768,0.01178910545,0.01178910545,0.1500322445197059,56.666666666666664,0.0,High,0,0
Ahmednagar,2017,46th week,20,0.0,2.0,304.8166666,7.74e-05,0.001331167682199672,5.0,4543159.0,266.0,22.4,19.1627725,74.8580243,11,3,38.0,0.0,300.32,1.502518227,1.502518227,22.0,0.0,318.75,0.01545371461,0.01545371461,110.0,0.0,308.332,0.02581867873,0.02581867873,-0.006647817388938146,26.666666666666668,0.0,High,0,0
Ahmednagar,2018,18th week,32,0.0,0.0,315.6866666,0.02182854143,0.37541923644925856,5.0,4543159.0,266.0,22.4,19.1627725,74.8580243,4,1,20.0,0.0,304.8166666,7.74e-05,7.74e-05,38.0,0.0,300.32,1.502518227,1.502518227,22.0,0.0,318.75,0.01545371461,0.01545371461,0.09780555721682455,30.0,0.0,High,0,0
Ahmednagar,2019,35th week,144,0.0,0.0,309.1333334,0.1011150584,1.7390322729433134,8.0,4543159.0,266.0,22.4,19.1627725,74.8580243,8,2,32.0,0.0,315.6866666,0.02182854143,0.02182854143,20.0,0.0,304.8166666,7.74e-05,7.74e-05,38.0,0.0,300.32,1.502518227,1.502518227,1.072703720203943,65.33333333333333,0.0,High,0,0
Ahmednagar,2019,39th week,40,0.0,0.0,302.0,0.8857704141,15.23396575062714,15.0,4543159.0,266.0,22.4,19.1627725,74.8580243,9,3,144.0,0.0,309.24,0.1791402896,0.1791402896,144.0,0.0,309.1333334,0.1011150584,0.1011150584,144.0,0.0,309.24,0.1791402896,0.1791402896,0.167441140287333,109.33333333333333,0.0,High,0,0
Ahmednagar,2019,42nd week,54,0.0,2.0,304.1533334,0.5139457242,8.839120651934701,16.0,4543159.0,266.0,22.4,19.1627725,74.8580243,10,3,40.0,0.0,302.0,0.8857704141,0.8857704141,144.0,0.0,309.24,0.1791402896,0.1791402896,144.0,0.0,309.1333334,0.1011150584,0.1011150584,0.2893034106607228,79.33333333333333,0.0,High,0,0
Akola,2014,36th week,202,0.0,2.0,303.944,1.449853358,24.93537382555906,9.0,1818617.0,321.0,43.2,20.76181225,77.19211567,9,3,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,1.5775616974651292,202.0,0.0,High,0,0
Akola,2018,48th week,28,0.0,0.0,307.208,6.66e-05,0.0011454233544508806,8.0,1818617.0,321.0,43.2,20.76181225,77.19211567,11,3,202.0,0.0,303.944,1.449853358,1.449853358,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0629877656815703,115.0,0.0,High,0,0
Akola,2018,50th week,16,0.0,0.0,303.944,0.01939602393,0.3335834653590113,8.0,1818617.0,321.0,43.2,20.76181225,77.19211567,12,0,28.0,0.0,307.208,6.66e-05,6.66e-05,202.0,0.0,303.944,1.449853358,1.449853358,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,-0.04146560892419237,82.0,0.0,High,0,0
Akola,2021,35th week,6,0.0,0.0,304.86,0.1589494148,2.7336992776009073,11.0,1818617.0,321.0,43.2,20.76181225,77.19211567,8,2,16.0,0.0,303.944,0.01939602393,0.01939602393,28.0,0.0,307.208,6.66e-05,6.66e-05,202.0,0.0,303.944,1.449853358,1.449853358,-0.12851008776232795,16.666666666666668,0.0,High,0,0
Amravati,2012,50th week,174,0.0,2.0,306.812,6.51e-05,0.0011196255311524373,22.0,2888445.0,237.0,40.5,20.9521098,77.7333168,11,3,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,1.3338371567183496,174.0,0.0,High,0,0
Amravati,2014,23rd week,34,0.0,0.0,322.6266666,0.002279639878,0.03920649783781916,10.0,2888445.0,237.0,40.5,20.9521098,77.7333168,5,1,174.0,0.0,306.812,6.51e-05,6.51e-05,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.11521445298445165,104.0,0.0,High,0,0
Amravati,2014,33rd week,50,0.0,2.0,322.6266666,0.6478139446,11.141459782038872,6.0,2888445.0,237.0,40.5,20.9521098,77.7333168,8,2,34.0,0.0,322.6266666,0.002279639878,0.002279639878,174.0,0.0,306.812,6.51e-05,6.51e-05,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.2544856191254685,86.0,0.0,High,0,0
Amravati,2014,40th week,312,0.0,0.0,302.8566666,0.02353522183,0.4047716627066696,22.0,2888445.0,237.0,40.5,20.9521098,77.7333168,9,3,50.0,0.0,322.6266666,0.6478139446,0.6478139446,34.0,0.0,322.6266666,0.002279639878,0.002279639878,174.0,0.0,306.812,6.51e-05,6.51e-05,2.5350509646846207,132.0,0.0,High,0,0
Amravati,2014,50th week,64,0.0,0.0,307.4233334,0.001515152045,0.026058416484789963,22.0,2888445.0,237.0,40.5,20.9521098,77.7333168,11,3,312.0,0.0,302.8566666,0.02353522183,0.02353522183,50.0,0.0,322.6266666,0.6478139446,0.6478139446,34.0,0.0,322.6266666,0.002279639878,0.002279639878,0.37634788949885833,142.0,0.0,High,0,0
Amravati,2018,44th week,34,0.0,0.0,310.9533334,0.001005993219,0.017301623535462753,10.0,2888445.0,237.0,40.5,20.9521098,77.7333168,10,3,64.0,0.0,307.4233334,0.001515152045,0.001515152045,312.0,0.0,302.8566666,0.02353522183,0.02353522183,50.0,0.0,322.6266666,0.6478139446,0.6478139446,0.11521445298445165,136.66666666666666,0.0,High,0,0
Amravati,2020,40th week,10,0.0,0.0,302.56,1.329761391,22.869966262740075,16.0,2888445.0,237.0,40.5,20.9521098,77.7333168,9,3,34.0,0.0,310.9533334,0.001005993219,0.001005993219,64.0,0.0,307.4233334,0.001515152045,0.001515152045,312.0,0.0,302.8566666,0.02353522183,0.02353522183,-0.09369229622707372,36.0,0.0,High,0,0
Amravati,2021,27th week,6,0.0,2.0,312.8466666,0.2668179381,4.58888134663918,4.0,2888445.0,237.0,40.5,20.9521098,77.7333168,7,2,10.0,0.0,302.56,1.329761391,1.329761391,34.0,0.0,310.9533334,0.001005993219,0.001005993219,64.0,0.0,307.4233334,0.001515152045,0.001515152045,-0.12851008776232795,16.666666666666668,0.0,High,0,0
Amravati,2021,28th week,10,0.0,0.0,316.84000000000003,0.5008124671,8.613247687935486,4.0,2888445.0,237.0,40.5,20.9521098,77.7333168,7,2,6.0,0.0,312.8466666,0.2668179381,0.2668179381,10.0,0.0,302.56,1.329761391,1.329761391,34.0,0.0,310.9533334,0.001005993219,0.001005993219,-0.09369229622707372,8.666666666666666,0.0,High,0,0
Amravati,2021,31st week,26,0.0,4.0,316.98,0.3639732419,6.259811586598496,4.0,2888445.0,237.0,40.5,20.9521098,77.7333168,7,2,10.0,0.0,316.84000000000003,0.5008124671,0.5008124671,6.0,0.0,312.8466666,0.2668179381,0.2668179381,10.0,0.0,302.56,1.329761391,1.329761391,0.0455788699139432,14.0,0.0,High,0,0
Amravati,2021,34th week,44,0.0,6.0,304.7,0.6170837983,10.6129458592504,17.0,2888445.0,237.0,40.5,20.9521098,77.7333168,8,2,26.0,0.0,316.98,0.3639732419,0.3639732419,10.0,0.0,316.84000000000003,0.5008124671,0.5008124671,6.0,0.0,312.8466666,0.2668179381,0.2668179381,0.20225893182258722,26.666666666666668,0.0,High,0,0
Aurangabad,2012,42nd week,126,0.0,2.0,305.7333334,0.09692533263,1.6669750695543841,14.0,3701282.0,365.0,42.3,19.877263,75.3390241,10,3,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.916023658295299,126.0,0.0,High,0,0
Aurangabad,2012,46th week,44,0.0,0.0,309.136,6.86e-05,0.0011798204521821381,11.0,3701282.0,365.0,42.3,19.877263,75.3390241,10,3,126.0,0.0,305.7333334,0.09692533263,0.09692533263,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.20225893182258722,85.0,0.0,High,0,0
Aurangabad,2013,30th week,42,0.0,0.0,305.72,0.8336507839,14.337583743773937,3.0,3701282.0,365.0,42.3,19.877263,75.3390241,6,2,44.0,0.0,309.136,6.86e-05,6.86e-05,126.0,0.0,305.7333334,0.09692533263,0.09692533263,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.18485003605496012,70.66666666666667,0.0,High,0,0
Aurangabad,2016,40th week,78,0.0,0.0,305.72,0.06488762857,1.1159730507359187,4.0,3701282.0,365.0,42.3,19.877263,75.3390241,9,3,42.0,0.0,305.72,0.8336507839,0.8336507839,44.0,0.0,309.136,6.86e-05,6.86e-05,126.0,0.0,305.7333334,0.09692533263,0.09692533263,0.4982101598722481,54.666666666666664,0.0,High,0,0
Aurangabad,2017,37th week,36,0.0,0.0,300.8533334,0.194173318,3.339499298024288,9.0,3701282.0,365.0,42.3,19.877263,75.3390241,9,3,78.0,0.0,305.72,0.06488762857,0.06488762857,42.0,0.0,305.72,0.8336507839,0.8336507839,44.0,0.0,309.136,6.86e-05,6.86e-05,0.13262334875207876,52.0,0.0,High,0,0
Aurangabad,2017,39th week,50,0.0,0.0,301.12,0.7067947874,12.155844689070646,19.0,3701282.0,365.0,42.3,19.877263,75.3390241,9,3,36.0,0.0,300.8533334,0.194173318,0.194173318,78.0,0.0,305.72,0.06488762857,0.06488762857,42.0,0.0,305.72,0.8336507839,0.8336507839,0.2544856191254685,54.666666666666664,0.0,High,0,0
Aurangabad,2018,35th week,8,0.0,2.0,303.94,0.1642335851,2.824579338719762,11.0,3701282.0,365.0,42.3,19.877263,75.3390241,9,3,50.0,0.0,301.12,0.7067947874,0.7067947874,36.0,0.0,300.8533334,0.194173318,0.194173318,78.0,0.0,305.72,0.06488762857,0.06488762857,-0.11110119199470084,31.333333333333332,0.0,High,0,0
Aurangabad,2019,37th week,106,0.0,2.0,302.49,0.3651017782,6.279220773300681,8.0,3701282.0,365.0,42.3,19.877263,75.3390241,9,3,8.0,0.0,303.94,0.1642335851,0.1642335851,50.0,0.0,301.12,0.7067947874,0.7067947874,36.0,0.0,300.8533334,0.194173318,0.194173318,0.7419347006190278,54.666666666666664,0.0,High,0,0
Aurangabad,2019,38th week,134,0.0,6.0,302.49,0.5109091696,8.786896319263452,5.0,3701282.0,365.0,42.3,19.877263,75.3390241,9,3,106.0,0.0,302.49,0.3651017782,0.3651017782,8.0,0.0,303.94,0.1642335851,0.1642335851,50.0,0.0,301.12,0.7067947874,0.7067947874,0.9856592413658073,82.66666666666667,0.0,High,0,0
Beed,2010,16th week,44,0.0,0.0,318.728,0.002298408724,0.03952929475290163,4.0,2585049.0,268.0,19.1,18.9918442,75.909784,4,1,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.20225893182258722,44.0,0.0,High,0,0
Beed,2010,4th week,180,0.0,0.0,303.1733334,0.07696288843,1.3236499975032952,7.0,2585049.0,268.0,19.1,18.9918442,75.909784,1,0,44.0,0.0,318.728,0.002298408724,0.002298408724,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,1.386063844021231,112.0,0.0,High,0,0
Beed,2011,45th week,38,0.0,2.0,307.365,0.1481267175,2.5475645892289482,17.0,2585049.0,268.0,19.1,18.9918442,75.909784,10,3,180.0,0.0,303.1733334,0.07696288843,0.07696288843,44.0,0.0,318.728,0.002298408724,0.002298408724,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.1500322445197059,87.33333333333333,0.0,High,0,0
Beed,2012,38th week,64,0.0,0.0,306.98,0.2390057587,4.110552220168644,7.0,2585049.0,268.0,19.1,18.9918442,75.909784,9,3,38.0,0.0,307.365,0.1481267175,0.1481267175,180.0,0.0,303.1733334,0.07696288843,0.07696288843,44.0,0.0,318.728,0.002298408724,0.002298408724,0.37634788949885833,94.0,0.0,High,0,0
Beed,2012,41st week,30,0.0,0.0,306.6366666,0.07518227519,1.2930260336843695,7.0,2585049.0,268.0,19.1,18.9918442,75.909784,9,3,64.0,0.0,306.98,0.2390057587,0.2390057587,38.0,0.0,307.365,0.1481267175,0.1481267175,180.0,0.0,303.1733334,0.07696288843,0.07696288843,0.08039666144919744,44.0,0.0,High,0,0
Beed,2012,44th week,94,0.0,2.0,312.15000000000003,0.02021514221,0.34767111112432114,7.0,2585049.0,268.0,19.1,18.9918442,75.909784,10,3,30.0,0.0,306.6366666,0.07518227519,0.07518227519,64.0,0.0,306.98,0.2390057587,0.2390057587,38.0,0.0,307.365,0.1481267175,0.1481267175,0.6374813260132651,62.666666666666664,0.0,High,0,0
Beed,2012,46th week,40,0.0,0.0,308.0466666,0.007585506742,0.13045970837284399,8.0,2585049.0,268.0,19.1,18.9918442,75.909784,11,3,94.0,0.0,309.65000000000003,0.06779953158,0.06779953158,94.0,0.0,312.15000000000003,0.02021514221,0.02021514221,94.0,0.0,309.65000000000003,0.06779953158,0.06779953158,0.167441140287333,76.0,0.0,High,0,0
Beed,2013,13th week,46,0.0,0.0,321.1033334,3.17e-05,0.0005451939990404342,3.0,2585049.0,268.0,19.1,18.9918442,75.909784,3,1,40.0,0.0,307.948,0.1587861116,0.1587861116,40.0,0.0,308.0466666,0.007585506742,0.007585506742,40.0,0.0,307.948,0.1587861116,0.1587861116,0.21966782759021433,42.0,0.0,High,0,0
Beed,2013,14th week,32,0.0,2.0,321.704,3.16e-05,0.0005434741441538713,3.0,2585049.0,268.0,19.1,18.9918442,75.909784,3,1,46.0,0.0,321.1033334,3.17e-05,3.17e-05,40.0,0.0,307.948,0.1587861116,0.1587861116,40.0,0.0,308.0466666,0.007585506742,0.007585506742,0.09780555721682455,39.333333333333336,0.0,High,0,0
Beed,2013,30th week,48,0.0,0.0,290.88,0.2396789167,4.122129560925933,2.0,2585049.0,268.0,19.1,18.9918442,75.909784,7,2,32.0,0.0,321.704,3.16e-05,3.16e-05,46.0,0.0,321.1033334,3.17e-05,3.17e-05,40.0,0.0,307.948,0.1587861116,0.1587861116,0.23707672335784144,42.0,0.0,High,0,0
Beed,2013,39th week,28,0.0,0.0,301.28000000000003,0.7619521914,13.104471997065877,13.0,2585049.0,268.0,19.1,18.9918442,75.909784,9,3,48.0,0.0,290.88,0.2396789167,0.2396789167,32.0,0.0,321.704,3.16e-05,3.16e-05,46.0,0.0,321.1033334,3.17e-05,3.17e-05,0.0629877656815703,36.0,0.0,High,0,0
Beed,2013,43rd week,46,0.0,0.0,301.36400000000003,0.2564309264,4.410239818348872,13.0,2585049.0,268.0,19.1,18.9918442,75.909784,10,3,28.0,0.0,301.28000000000003,0.7619521914,0.7619521914,48.0,0.0,290.88,0.2396789167,0.2396789167,32.0,0.0,321.704,3.16e-05,3.16e-05,0.21966782759021433,40.666666666666664,0.0,High,0,0
Beed,2014,22nd week,24,0.0,0.0,319.45,0.0001244868257,0.00214099275492847,3.0,2585049.0,268.0,19.1,18.9918442,75.909784,5,1,46.0,0.0,301.8766666,0.1287272119,0.1287272119,46.0,0.0,301.36400000000003,0.2564309264,0.2564309264,46.0,0.0,301.8766666,0.1287272119,0.1287272119,0.028169974146316078,38.666666666666664,0.0,High,0,0
Beed,2014,26th week,42,0.0,0.0,316.77500000000003,0.0501442662,0.8624086125718005,3.0,2585049.0,268.0,19.1,18.9918442,75.909784,6,2,24.0,0.0,319.45,0.0001244868257,0.0001244868257,46.0,0.0,301.8766666,0.1287272119,0.1287272119,46.0,0.0,301.36400000000003,0.2564309264,0.2564309264,0.18485003605496012,37.333333333333336,0.0,High,0,0
Beed,2014,29th week,68,0.0,0.0,316.77500000000003,0.4463907216,7.677272638600918,2.0,2585049.0,268.0,19.1,18.9918442,75.909784,7,2,42.0,0.0,316.77500000000003,0.0501442662,0.0501442662,24.0,0.0,319.45,0.0001244868257,0.0001244868257,46.0,0.0,301.8766666,0.1287272119,0.1287272119,0.41116568103411255,44.666666666666664,0.0,High,0,0
Beed,2014,30th week,68,0.0,0.0,316.77500000000003,0.4463907216,7.677272638600918,2.0,2585049.0,268.0,19.1,18.9918442,75.909784,7,2,68.0,0.0,316.77500000000003,0.4463907216,0.4463907216,42.0,0.0,316.77500000000003,0.0501442662,0.0501442662,24.0,0.0,319.45,0.0001244868257,0.0001244868257,0.41116568103411255,59.333333333333336,0.0,High,0,0
Beed,2014,34th week,64,0.0,0.0,309.1466666,0.1220243953,2.09864252536586,4.0,2585049.0,268.0,19.1,18.9918442,75.909784,8,2,68.0,0.0,316.77500000000003,0.4463907216,0.4463907216,68.0,0.0,316.77500000000003,0.4463907216,0.4463907216,42.0,0.0,316.77500000000003,0.0501442662,0.0501442662,0.37634788949885833,66.66666666666667,0.0,High,0,0
Beed,2016,13th week,22,0.0,2.0,314.62,0.02412643043,0.41493959270354963,4.0,2585049.0,268.0,19.1,18.9918442,75.909784,2,0,64.0,0.0,309.1466666,0.1220243953,0.1220243953,68.0,0.0,316.77500000000003,0.4463907216,0.4463907216,68.0,0.0,316.77500000000003,0.4463907216,0.4463907216,0.01076107837868897,51.333333333333336,0.0,High,0,0
Beed,2016,33rd week,68,0.0,2.0,302.98,0.1049036388,1.8041903580840772,8.0,2585049.0,268.0,19.1,18.9918442,75.909784,8,2,22.0,0.0,314.62,0.02412643043,0.02412643043,64.0,0.0,309.1466666,0.1220243953,0.1220243953,68.0,0.0,316.77500000000003,0.4463907216,0.4463907216,0.41116568103411255,51.333333333333336,0.0,High,0,0
Beed,2017,43rd week,100,0.0,4.0,303.105,0.1958354595,3.368085719833627,19.0,2585049.0,268.0,19.1,18.9918442,75.909784,10,3,68.0,0.0,302.98,0.1049036388,0.1049036388,22.0,0.0,314.62,0.02412643043,0.02412643043,64.0,0.0,309.1466666,0.1220243953,0.1220243953,0.6897080133161464,63.333333333333336,0.0,High,0,0
Beed,2017,44th week,38,0.0,2.0,305.9033334,0.007478004264,0.12861082175178482,16.0,2585049.0,268.0,19.1,18.9918442,75.909784,10,3,100.0,0.0,303.105,0.1958354595,0.1958354595,68.0,0.0,302.98,0.1049036388,0.1049036388,22.0,0.0,314.62,0.02412643043,0.02412643043,0.1500322445197059,68.66666666666667,0.0,High,0,0
Beed,2017,48th week,12,0.0,0.0,305.3933334,9.52e-05,0.0016373018520078654,10.0,2585049.0,268.0,19.1,18.9918442,75.909784,11,3,38.0,0.0,305.9033334,0.007478004264,0.007478004264,100.0,0.0,303.105,0.1958354595,0.1958354595,68.0,0.0,302.98,0.1049036388,0.1049036388,-0.0762834004594466,50.0,0.0,High,0,0
Beed,2018,40th week,20,0.0,2.0,310.38,0.02392114196,0.4114089289207044,12.0,2585049.0,268.0,19.1,18.9918442,75.909784,9,3,12.0,0.0,305.3933334,9.52e-05,9.52e-05,38.0,0.0,305.9033334,0.007478004264,0.007478004264,100.0,0.0,303.105,0.1958354595,0.1958354595,-0.006647817388938146,23.333333333333332,0.0,High,0,0
Beed,2019,47th week,32,0.0,0.0,304.6333334,0.02363257748,0.4064460386105396,11.0,2585049.0,268.0,19.1,18.9918442,75.909784,11,3,20.0,0.0,310.38,0.02392114196,0.02392114196,12.0,0.0,305.3933334,9.52e-05,9.52e-05,38.0,0.0,305.9033334,0.007478004264,0.007478004264,0.09780555721682455,21.333333333333332,0.0,High,0,0
Beed,2021,41st week,12,0.0,0.0,301.925,0.2914203975,5.012007946844729,17.0,2585049.0,268.0,19.1,18.9918442,75.909784,10,3,32.0,0.0,304.6333334,0.02363257748,0.02363257748,20.0,0.0,310.38,0.02392114196,0.02392114196,12.0,0.0,305.3933334,9.52e-05,9.52e-05,-0.0762834004594466,21.333333333333332,0.0,High,0,0
Bhandara,2012,19th week,36,0.0,4.0,320.99,0.003808100646,0.06549380504546375,13.0,1200334.0,293.0,19.8,21.12304765,79.79390882,5,1,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.13262334875207876,36.0,0.0,High,0,0
Bhandara,2012,27th week,138,0.0,4.0,321.85,5.48e-05,0.0009424804778364602,3.0,1200334.0,293.0,19.8,21.12304765,79.79390882,5,1,36.0,0.0,320.99,0.003808100646,0.003808100646,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,1.0204770329010615,87.0,0.0,High,0,0
Bhandara,2014,23rd week,62,0.0,0.0,312.03000000000003,0.0009984167211,0.01717131876609927,7.0,1200334.0,293.0,19.8,21.12304765,79.79390882,3,1,138.0,0.0,321.85,5.48e-05,5.48e-05,36.0,0.0,320.99,0.003808100646,0.003808100646,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.3589389937312312,78.66666666666667,0.0,High,0,0
Bhandara,2014,47th week,154,0.0,14.0,304.5733334,0.2221854029,3.8212665090050812,13.0,1200334.0,293.0,19.8,21.12304765,79.79390882,8,2,62.0,0.0,312.03000000000003,0.0009984167211,0.0009984167211,138.0,0.0,321.85,5.48e-05,5.48e-05,36.0,0.0,320.99,0.003808100646,0.003808100646,1.1597481990420784,118.0,0.0,High,0,0
Buldhana,2019,44th week,196,0.0,0.0,301.62,0.831913295,14.307701456023796,6.0,2586258.0,268.0,28.3,20.562845,76.40869861,10,3,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,1.5253350101622478,196.0,0.0,High,0,0
Buldhana,2021,30th week,14,0.0,0.0,306.6533334,0.4245402926,7.301476967709464,6.0,2586258.0,268.0,28.3,20.562845,76.40869861,7,2,196.0,0.0,301.62,0.831913295,0.831913295,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,-0.058874504691819485,105.0,0.0,High,0,0
Chandrapur,2012,20th week,100,0.0,0.0,317.76,0.03155863317,0.5427626947067001,5.0,2204307.0,192.0,32.4,20.0967555,79.50454752,5,1,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.6897080133161464,100.0,0.0,High,0,0
Chandrapur,2013,22nd week,220,0.0,0.0,314.0933334,0.04769793704,0.8203353009721278,15.0,2204307.0,192.0,32.4,20.0967555,79.50454752,4,1,100.0,0.0,317.76,0.03155863317,0.03155863317,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,1.7342417593737731,160.0,0.0,High,0,0
Chandrapur,2013,47th week,114,0.0,0.0,302.668,0.0773537682,1.330372562328226,22.0,2204307.0,192.0,32.4,20.0967555,79.50454752,10,3,220.0,0.0,314.0933334,0.04769793704,0.04769793704,100.0,0.0,317.76,0.03155863317,0.03155863317,0.0,0.0,301.2232986266089,0.07031115781027025,0.07031115781027025,0.8115702836895362,144.66666666666666,0.0,High,0,0
Chandrapur,2014,10th week,12,162.0,2.0,303.2,0.0024578931,0.04227219458684195,6.0,2204307.0,192.0,32.4,20.0967555,79.50454752,11,3,114.0,0.0,302.668,0.0773537682,0.0773537682,220.0,0.0,314.0933334,0.04769793704,0.04769793704,100.0,0.0,317.76,0.03155863317,0.03155863317,8.049643072485056,115.33333333333333,54.0,High,1,1
Chandrapur,2014,38th week,406,0.0,0.0,301.8666666,0.07242927172,1.2456783689783286,15.0,2204307.0,192.0,32.4,20.0967555,79.50454752,8,2,12.0,162.0,300.172,3.1e-05,3.1e-05,12.0,162.0,303.2,0.0024578931,0.0024578931,114.0,0.0,302.668,0.0773537682,0.0773537682,3.353269065763095,143.33333333333334,108.0,High,0,0
Chandrapur,2015,32nd week,314,0.0,0.0,304.135,0.2738675202,4.710123928868293,17.0,2204307.0,192.0,32.4,20.0967555,79.50454752,7,2,406.0,0.0,301.8666666,0.07242927172,0.07242927172,12.0,162.0,300.172,3.1e-05,3.1e-05,12.0,162.0,303.2,0.0024578931,0.0024578931,2.552459860452248,244.0,54.0,High,0,0
Chandrapur,2018,29th week,224,0.0,0.0,302.1966666,3.618563972,62.234049295845985,5.0,2204307.0,192.0,32.4,20.0967555,79.50454752,7,2,314.0,0.0,313.14,0.3726414689,0.3726414689,314.0,0.0,304.135,0.2738675202,0.2738675202,314.0,0.0,313.14,0.3726414689,0.3726414689,1.7690595509090274,284.0,0.0,High,0,0
